chrom,start,end,tf,score,strand,region
chr22,17875681,17875691,ZNF362,511,+,chr22:17875510-17876110
chr22,17875681,17875699,ZFP28,501,-,chr22:17875510-17876110
chr22,17875682,17875692,ZNF362,602,+,chr22:17875510-17876110
chr22,17875683,17875693,ZNF362,602,+,chr22:17875510-17876110
chr22,17875684,17875694,ZNF362,602,+,chr22:17875510-17876110
chr22,17875685,17875695,ZNF362,602,+,chr22:17875510-17876110
chr22,17875686,17875696,ZNF362,602,+,chr22:17875510-17876110
chr22,17875687,17875697,ZNF362,602,+,chr22:17875510-17876110
chr22,17875688,17875698,ZNF362,602,+,chr22:17875510-17876110
chr22,17875689,17875699,ZNF362,602,+,chr22:17875510-17876110
chr22,17875690,17875700,ZNF362,602,+,chr22:17875510-17876110
chr22,17875691,17875701,ZNF362,602,+,chr22:17875510-17876110
chr22,17875692,17875702,ZNF362,602,+,chr22:17875510-17876110
chr22,17875693,17875703,ZNF362,602,+,chr22:17875510-17876110
chr22,17875694,17875704,ZNF362,541,+,chr22:17875510-17876110
chr22,17875780,17875795,ZSCAN4,628,+,chr22:17875510-17876110
chr22,17875826,17875836,ZFX,524,+,chr22:17875510-17876110
chr22,17875826,17875842,ZNF460,546,+,chr22:17875510-17876110
chr22,17875864,17875878,ZNF530,509,+,chr22:17875510-17876110
chr22,17875865,17875880,ZNF672,634,-,chr22:17875510-17876110
chr22,17875920,17875934,TFCP2L1,566,-,chr22:17875510-17876110
chr22,17875976,17875985,NFYB,511,+,chr22:17875510-17876110
chr22,17876042,17876057,ZFP14,573,+,chr22:17875510-17876110
chr22,17876084,17876093,ZNF768,511,-,chr22:17875510-17876110
chr17,7239418,7239432,ZNF93,747,-,chr17:7239376-7239976
chr17,7239439,7239455,ZNF460,504,+,chr17:7239376-7239976
chr17,7239468,7239479,PATZ1,614,-,chr17:7239376-7239976
chr17,7239469,7239479,ZNF281,602,-,chr17:7239376-7239976
chr17,7239469,7239479,ZNF148,602,+,chr17:7239376-7239976
chr17,7239485,7239495,SLC2A4RG,502,-,chr17:7239376-7239976
chr17,7239494,7239514,PRDM9,610,-,chr17:7239376-7239976
chr17,7239497,7239517,PRDM9,553,-,chr17:7239376-7239976
chr17,7239500,7239520,PRDM9,546,-,chr17:7239376-7239976
chr17,7239503,7239523,PRDM9,545,-,chr17:7239376-7239976
chr17,7239520,7239535,ZNF775,562,+,chr17:7239376-7239976
chr17,7239522,7239532,ZNF257,506,-,chr17:7239376-7239976
chr17,7239522,7239542,PRDM9,578,-,chr17:7239376-7239976
chr17,7239526,7239546,PRDM9,523,-,chr17:7239376-7239976
chr17,7239529,7239545,ZNF814,570,-,chr17:7239376-7239976
chr17,7239530,7239541,ZNF746,539,+,chr17:7239376-7239976
chr17,7239545,7239560,ZNF775,508,+,chr17:7239376-7239976
chr17,7239551,7239561,ZNF281,517,-,chr17:7239376-7239976
chr17,7239554,7239585,CTCF,621,-,chr17:7239376-7239976
chr17,7239558,7239571,ZNF131,525,+,chr17:7239376-7239976
chr17,7239560,7239572,CGGBP1,529,+,chr17:7239376-7239976
chr17,7239577,7239600,ZNF143,605,+,chr17:7239376-7239976
chr17,7239642,7239665,ZNF143,584,-,chr17:7239376-7239976
chr17,7239645,7239662,BCL6B,596,-,chr17:7239376-7239976
chr17,7239648,7239661,BCL6,554,-,chr17:7239376-7239976
chr17,7239649,7239658,STAT3,541,-,chr17:7239376-7239976
chr17,7239649,7239658,STAT5A::STAT5B,511,+,chr17:7239376-7239976
chr17,7239649,7239658,STAT5B,541,+,chr17:7239376-7239976
chr17,7239670,7239682,NRF1,674,-,chr17:7239376-7239976
chr17,7239690,7239701,KLF8,520,-,chr17:7239376-7239976
chr17,7239691,7239701,ZNF281,602,-,chr17:7239376-7239976
chr17,7239691,7239701,ZNF148,602,+,chr17:7239376-7239976
chr17,7239695,7239706,EBF1,527,+,chr17:7239376-7239976
chr17,7239695,7239706,EBF1,530,-,chr17:7239376-7239976
chr17,7239695,7239706,EBF4,536,+,chr17:7239376-7239976
chr17,7239695,7239706,EBF4,536,-,chr17:7239376-7239976
chr17,7239703,7239713,ZNF610,602,-,chr17:7239376-7239976
chr17,7239734,7239747,SPIB,508,-,chr17:7239376-7239976
chr17,7239735,7239747,ZNF140,576,-,chr17:7239376-7239976
chr17,7239736,7239746,ZBTB2,517,+,chr17:7239376-7239976
chr17,7239737,7239746,ETV6,541,+,chr17:7239376-7239976
chr17,7239737,7239746,ETV7,541,+,chr17:7239376-7239976
chr17,7239750,7239773,ZNF143,733,+,chr17:7239376-7239976
chr17,7239759,7239773,THAP11,632,-,chr17:7239376-7239976
chr17,7239790,7239803,SPIC,517,+,chr17:7239376-7239976
chr17,7239791,7239804,SPI1,542,+,chr17:7239376-7239976
chr17,7239864,7239879,ELK1::SREBF2,558,-,chr17:7239376-7239976
chr17,7239870,7239879,ELK4,541,+,chr17:7239376-7239976
chr17,7239870,7239879,ETV7,511,-,chr17:7239376-7239976
chr17,7239870,7239879,ZBTB11,541,+,chr17:7239376-7239976
chr17,7239870,7239880,ZBTB2,524,-,chr17:7239376-7239976
chr17,7239871,7239880,ELK1,511,-,chr17:7239376-7239976
chr17,7239871,7239880,ELK3,511,-,chr17:7239376-7239976
chr17,7239871,7239880,ETV4,511,-,chr17:7239376-7239976
chr17,7239871,7239880,ETV5,511,-,chr17:7239376-7239976
chr17,7239889,7239912,ZNF143,713,+,chr17:7239376-7239976
chr17,7239898,7239912,THAP11,617,-,chr17:7239376-7239976
chr17,7239946,7239962,ZNF814,513,-,chr17:7239376-7239976
chr3,52529366,52529381,ZNF669,504,+,chr3:52529111-52529711
chr3,52529530,52529540,ZNF331,506,+,chr3:52529111-52529711
chr3,52529682,52529692,PKNOX1,502,-,chr3:52529111-52529711
chr2,70104757,70104766,ZNF648,541,+,chr2:70104754-70105354
chr2,70104757,70104775,ZBTB41,526,-,chr2:70104754-70105354
chr2,70104758,70104776,ZBTB41,638,-,chr2:70104754-70105354
chr2,70104771,70104788,ZNF528,557,+,chr2:70104754-70105354
chr2,70105192,70105212,ZNF354A,552,+,chr2:70104754-70105354
chr2,70105202,70105214,PHOX2B,532,+,chr2:70104754-70105354
chr2,70105237,70105246,HOXA10,541,-,chr2:70104754-70105354
chr2,70105237,70105246,HOXD9,511,-,chr2:70104754-70105354
chr2,70105244,70105253,TCF7L2,511,+,chr2:70104754-70105354
chr2,74958418,74958433,ZNF275,510,-,chr2:74958353-74958953
chr2,74958446,74958460,ZNF574,520,+,chr2:74958353-74958953
chr2,74958528,74958537,KLF14,511,-,chr2:74958353-74958953
chr2,74958528,74958537,KLF12,511,-,chr2:74958353-74958953
chr2,74958528,74958538,SP9,541,+,chr2:74958353-74958953
chr2,74958528,74958539,SP8,532,+,chr2:74958353-74958953
chr2,74958530,74958539,ZBTB8A,511,-,chr2:74958353-74958953
chr2,74958566,74958577,KLF8,562,+,chr2:74958353-74958953
chr2,74958567,74958576,SP1,511,+,chr2:74958353-74958953
chr2,74958567,74958576,SP4,511,+,chr2:74958353-74958953
chr2,74958647,74958660,ZNF131,523,+,chr2:74958353-74958953
chr2,74958678,74958692,ZNF93,564,+,chr2:74958353-74958953
chr2,74958680,74958692,CGGBP1,652,-,chr2:74958353-74958953
chr2,74958681,74958695,ZNF93,695,+,chr2:74958353-74958953
chr2,74958683,74958695,CGGBP1,722,-,chr2:74958353-74958953
chr2,74958684,74958698,ZNF93,695,+,chr2:74958353-74958953
chr2,74958686,74958698,CGGBP1,722,-,chr2:74958353-74958953
chr2,74958687,74958701,ZNF93,603,+,chr2:74958353-74958953
chr2,74958689,74958701,CGGBP1,692,-,chr2:74958353-74958953
chr2,74958698,74958707,IKZF3,511,+,chr2:74958353-74958953
chr2,74958724,74958739,ZNF816,526,+,chr2:74958353-74958953
chr2,74958734,74958750,ZNF460,607,-,chr2:74958353-74958953
chr2,74958861,74958874,ZFP42,562,-,chr2:74958353-74958953
chr2,74958878,74958890,HES7,516,-,chr2:74958353-74958953
chr2,74958878,74958890,HES7,521,+,chr2:74958353-74958953
chr2,74958921,74958931,WT1,602,-,chr2:74958353-74958953
chr2,74958938,74958949,KLF8,532,+,chr2:74958353-74958953
chr2,74958939,74958948,SP1,541,+,chr2:74958353-74958953
chr2,74958939,74958948,SP2,541,+,chr2:74958353-74958953
chr2,74958939,74958948,SP4,541,+,chr2:74958353-74958953
chr2,74958939,74958948,KLF14,541,+,chr2:74958353-74958953
chr2,74958939,74958948,KLF12,541,+,chr2:74958353-74958953
chr2,74958939,74958948,KLF10,541,+,chr2:74958353-74958953
chr2,74958939,74958949,KLF5,602,-,chr2:74958353-74958953
chr1,160837409,160837424,POU4F2,503,-,chr1:160837377-160837977
chr1,160837423,160837432,TEAD1,511,+,chr1:160837377-160837977
chr1,160837476,160837494,ZFP28,518,-,chr1:160837377-160837977
chr1,160837476,160837496,ZNF354A,526,+,chr1:160837377-160837977
chr1,160837477,160837489,ONECUT3,508,+,chr1:160837377-160837977
chr1,160837478,160837492,FOXD3,588,+,chr1:160837377-160837977
chr1,160837482,160837493,FOXC2,513,+,chr1:160837377-160837977
chr1,160837482,160837496,FOXD3,588,+,chr1:160837377-160837977
chr1,160837486,160837497,FOXC2,513,+,chr1:160837377-160837977
chr1,160837486,160837500,FOXD3,541,+,chr1:160837377-160837977
chr1,160837499,160837510,MEF2C,502,+,chr1:160837377-160837977
chr1,160837635,160837648,ERF::FIGLA,532,-,chr1:160837377-160837977
chr1,160837635,160837648,TFAP4::ETV1,523,-,chr1:160837377-160837977
chr1,160837635,160837649,ETV5::FIGLA,501,-,chr1:160837377-160837977
chr1,160837697,160837709,ZNF140,502,+,chr1:160837377-160837977
chr1,160837698,160837707,ETV6,541,-,chr1:160837377-160837977
chr1,160837698,160837707,ETV7,541,-,chr1:160837377-160837977
chr1,160837706,160837725,RREB1,507,+,chr1:160837377-160837977
chr1,160837711,160837731,PRDM9,611,-,chr1:160837377-160837977
chr1,160837728,160837737,ELF1,541,-,chr1:160837377-160837977
chr1,160837728,160837737,EHF,541,+,chr1:160837377-160837977
chr1,160837728,160837737,ELF3,541,+,chr1:160837377-160837977
chr1,160837728,160837737,IKZF3,541,-,chr1:160837377-160837977
chr1,160837728,160837737,ZBTB11,511,+,chr1:160837377-160837977
chr1,160837728,160837738,GABPA,571,+,chr1:160837377-160837977
chr1,160837728,160837738,ERG,554,-,chr1:160837377-160837977
chr1,160837729,160837738,ETV1,511,-,chr1:160837377-160837977
chr1,160837729,160837738,ZNF175,511,-,chr1:160837377-160837977
chr1,160837844,160837860,ZNF470,501,+,chr1:160837377-160837977
chr1,160837852,160837867,ZNF136,601,+,chr1:160837377-160837977
chr1,160837935,160837952,NFIB,523,+,chr1:160837377-160837977
chr1,160837935,160837952,NFIB,557,-,chr1:160837377-160837977
chr1,160837936,160837950,NFIC::TLX1,515,-,chr1:160837377-160837977
chr1,160837936,160837950,NFIX,543,+,chr1:160837377-160837977
chr5,179796064,179796076,ZNF142,722,-,chr5:179796059-179796659
chr5,179796065,179796078,ZNF131,502,-,chr5:179796059-179796659
chr5,179796068,179796079,PATZ1,554,+,chr5:179796059-179796659
chr5,179796076,179796089,ZNF423,530,+,chr5:179796059-179796659
chr5,179796142,179796152,ZBTB7B,502,-,chr5:179796059-179796659
chr5,179796146,179796160,ZKSCAN3,507,-,chr5:179796059-179796659
chr5,179796270,179796283,ZNF131,501,+,chr5:179796059-179796659
chr5,179796324,179796337,SPIB,500,+,chr5:179796059-179796659
chr5,179796324,179796340,ZNF343,532,+,chr5:179796059-179796659
chr5,179796325,179796334,EHF,511,+,chr5:179796059-179796659
chr5,179796452,179796462,ZNF148,571,-,chr5:179796059-179796659
chr5,179796452,179796463,PATZ1,562,+,chr5:179796059-179796659
chr5,179796453,179796463,KLF5,517,-,chr5:179796059-179796659
chr5,179796556,179796573,ZNF407,510,+,chr5:179796059-179796659
chr5,179796599,179796621,ZNF436,720,-,chr5:179796059-179796659
chr5,179796644,179796655,ZNF746,592,+,chr5:179796059-179796659
chr11,68036295,68036310,GLI3,526,+,chr11:68036262-68036862
chr11,68036296,68036310,ZIC4,514,+,chr11:68036262-68036862
chr11,68036296,68036311,ZIC5,528,+,chr11:68036262-68036862
chr11,68036398,68036408,ZNF148,517,-,chr11:68036262-68036862
chr11,68036408,68036417,TFAP2A,541,-,chr11:68036262-68036862
chr11,68036408,68036417,TFAP2B,511,+,chr11:68036262-68036862
chr11,68036408,68036417,TFAP2B,541,-,chr11:68036262-68036862
chr11,68036408,68036417,TFAP2C,541,+,chr11:68036262-68036862
chr11,68036408,68036417,TFAP2E,511,+,chr11:68036262-68036862
chr11,68036408,68036417,TFAP2E,541,-,chr11:68036262-68036862
chr11,68036419,68036428,ZIC2,511,+,chr11:68036262-68036862
chr11,68036520,68036533,RFX4,515,+,chr11:68036262-68036862
chr11,68036520,68036533,RFX4,521,-,chr11:68036262-68036862
chr11,68036540,68036556,ZNF460,508,-,chr11:68036262-68036862
chr11,68036621,68036630,HOXB13,541,+,chr11:68036262-68036862
chr11,68036672,68036682,KLF5,541,-,chr11:68036262-68036862
chr11,68036694,68036703,TFAP2A,541,-,chr11:68036262-68036862
chr11,68036694,68036703,TFAP2B,511,+,chr11:68036262-68036862
chr11,68036694,68036703,TFAP2B,541,-,chr11:68036262-68036862
chr11,68036694,68036703,TFAP2C,541,+,chr11:68036262-68036862
chr11,68036694,68036703,TFAP2E,511,+,chr11:68036262-68036862
chr11,68036694,68036703,TFAP2E,541,-,chr11:68036262-68036862
chr11,68036765,68036777,ZSCAN25,506,-,chr11:68036262-68036862
chr11,68036777,68036789,ERF::FOXO1,569,-,chr11:68036262-68036862
chr11,68036831,68036846,ZNF841,559,+,chr11:68036262-68036862
chr2,65313102,65313116,THAP11,529,+,chr2:65313009-65313609
chr2,65313157,65313177,PRDM9,621,+,chr2:65313009-65313609
chr2,65313160,65313180,PRDM9,560,+,chr2:65313009-65313609
chr2,65313161,65313171,WT1,571,-,chr2:65313009-65313609
chr2,65313163,65313173,ZNF281,517,+,chr2:65313009-65313609
chr2,65313172,65313182,ETV5::FOXO1,532,+,chr2:65313009-65313609
chr2,65313172,65313184,ERF::FOXO1,553,+,chr2:65313009-65313609
chr2,65313172,65313184,ETV5::FOXI1,539,+,chr2:65313009-65313609
chr2,65313172,65313185,FOXO1::ELF1,600,+,chr2:65313009-65313609
chr2,65313172,65313185,FOXO1::ELK1,571,+,chr2:65313009-65313609
chr2,65313172,65313185,FOXO1::ELK3,548,+,chr2:65313009-65313609
chr2,65313172,65313185,FOXO1::FLI1,587,+,chr2:65313009-65313609
chr2,65313173,65313184,FLI1::FOXI1,550,+,chr2:65313009-65313609
chr2,65313174,65313184,ERF::FOXI1,554,+,chr2:65313009-65313609
chr2,65313174,65313185,ETV2::FOXI1,602,+,chr2:65313009-65313609
chr2,65313174,65313185,FOXJ2::ELF1,602,+,chr2:65313009-65313609
chr2,65313255,65313265,STAT6,554,+,chr2:65313009-65313609
chr2,65313303,65313313,EGR1,506,-,chr2:65313009-65313609
chr2,65313314,65313325,SP8,541,-,chr2:65313009-65313609
chr2,65313477,65313492,ZNF775,668,-,chr2:65313009-65313609
chr2,65313478,65313494,ZNF814,543,+,chr2:65313009-65313609
chr2,65313519,65313528,E2F8,541,+,chr2:65313009-65313609
chr2,65313590,65313600,ZNF320,506,+,chr2:65313009-65313609
chr1,234842207,234842220,SPI1,613,-,chr1:234842160-234842760
chr1,234842207,234842220,SPIB,618,+,chr1:234842160-234842760
chr1,234842321,234842332,PHOX2A,558,-,chr1:234842160-234842760
chr1,234842321,234842332,PROP1,530,+,chr1:234842160-234842760
chr1,234842321,234842332,PROP1,566,-,chr1:234842160-234842760
chr1,234842321,234842333,PHOX2B,571,+,chr1:234842160-234842760
chr1,234842489,234842499,TAL1::TCF3,554,-,chr1:234842160-234842760
chr1,234842489,234842499,TCF21,506,-,chr1:234842160-234842760
chr1,234842490,234842499,PTF1A,541,+,chr1:234842160-234842760
chr1,234842491,234842504,ERF::FIGLA,505,-,chr1:234842160-234842760
chr1,234842491,234842504,TFAP4::ETV1,501,-,chr1:234842160-234842760
chr1,234842491,234842505,TFAP4::FLI1,503,-,chr1:234842160-234842760
chr1,234842533,234842553,REST,589,-,chr1:234842160-234842760
chr1,234842544,234842559,ZNF275,536,-,chr1:234842160-234842760
chr1,234842714,234842726,ZBTB24,550,+,chr1:234842160-234842760
chr12,6501689,6501700,PRDM5,550,-,chr12:6501625-6502225
chr12,6501860,6501872,NR2F1,558,+,chr12:6501625-6502225
chr12,6502004,6502017,POU2F2,510,-,chr12:6501625-6502225
chr12,6502004,6502018,POU1F1,531,+,chr12:6501625-6502225
chr12,6502005,6502017,POU3F2,530,-,chr12:6501625-6502225
chr12,6502005,6502018,POU3F3,546,-,chr12:6501625-6502225
chr12,6502007,6502017,POU3F1,532,-,chr12:6501625-6502225
chr12,6502072,6502081,ZNF768,541,-,chr12:6501625-6502225
chr12,6502109,6502119,MYF6,532,+,chr12:6501625-6502225
chr12,6502109,6502119,MYF6,571,-,chr12:6501625-6502225
chr12,6502212,6502222,ZNF362,602,+,chr12:6501625-6502225
chr12,6502213,6502223,ZNF362,541,+,chr12:6501625-6502225
chr19,3093967,3093983,ZNF343,534,+,chr19:3093918-3094518
chr19,3094025,3094038,ZNF131,528,-,chr19:3093918-3094518
chr19,3094026,3094039,ZNF131,539,+,chr19:3093918-3094518
chr19,3094046,3094058,ZNF213,516,-,chr19:3093918-3094518
chr19,3094132,3094149,ZNF76,518,+,chr19:3093918-3094518
chr19,3094149,3094159,KLF5,602,+,chr19:3093918-3094518
chr19,3094149,3094160,PATZ1,584,-,chr19:3093918-3094518
chr19,3094149,3094160,KLF8,539,-,chr19:3093918-3094518
chr19,3094150,3094159,SP1,541,-,chr19:3093918-3094518
chr19,3094150,3094159,SP2,541,-,chr19:3093918-3094518
chr19,3094150,3094159,SP4,541,-,chr19:3093918-3094518
chr19,3094150,3094159,KLF14,541,-,chr19:3093918-3094518
chr19,3094150,3094159,KLF12,541,-,chr19:3093918-3094518
chr19,3094150,3094159,KLF10,541,-,chr19:3093918-3094518
chr19,3094212,3094223,PATZ1,510,-,chr19:3093918-3094518
chr19,3094215,3094233,ZBTB41,522,-,chr19:3093918-3094518
chr19,3094220,3094230,ZBED4,554,+,chr19:3093918-3094518
chr19,3094223,3094233,KLF5,602,+,chr19:3093918-3094518
chr19,3094223,3094234,PATZ1,584,-,chr19:3093918-3094518
chr19,3094223,3094234,KLF8,539,-,chr19:3093918-3094518
chr19,3094224,3094233,SP1,541,-,chr19:3093918-3094518
chr19,3094224,3094233,SP2,541,-,chr19:3093918-3094518
chr19,3094224,3094233,SP4,541,-,chr19:3093918-3094518
chr19,3094224,3094233,KLF14,541,-,chr19:3093918-3094518
chr19,3094224,3094233,KLF12,541,-,chr19:3093918-3094518
chr19,3094224,3094233,KLF10,541,-,chr19:3093918-3094518
chr19,3094225,3094235,ZBED4,602,+,chr19:3093918-3094518
chr19,3094228,3094238,KLF5,602,+,chr19:3093918-3094518
chr19,3094228,3094239,KLF16,510,+,chr19:3093918-3094518
chr19,3094228,3094239,SP3,516,+,chr19:3093918-3094518
chr19,3094228,3094239,PATZ1,532,-,chr19:3093918-3094518
chr19,3094228,3094239,KLF8,632,-,chr19:3093918-3094518
chr19,3094229,3094238,SP1,541,-,chr19:3093918-3094518
chr19,3094229,3094238,SP2,541,-,chr19:3093918-3094518
chr19,3094229,3094238,SP4,541,-,chr19:3093918-3094518
chr19,3094229,3094238,KLF14,541,-,chr19:3093918-3094518
chr19,3094229,3094238,KLF12,541,-,chr19:3093918-3094518
chr19,3094229,3094238,KLF10,541,-,chr19:3093918-3094518
chr19,3094254,3094264,KLF5,532,+,chr19:3093918-3094518
chr19,3094255,3094264,KLF14,511,-,chr19:3093918-3094518
chr19,3094255,3094264,KLF12,511,-,chr19:3093918-3094518
chr19,3094259,3094271,ZNF213,519,+,chr19:3093918-3094518
chr19,3094273,3094282,SP2,511,-,chr19:3093918-3094518
chr19,3094306,3094316,KLF5,506,+,chr19:3093918-3094518
chr19,3094313,3094322,NFYB,511,+,chr19:3093918-3094518
chr19,3094388,3094400,CGGBP1,529,-,chr19:3093918-3094518
chr19,3094405,3094419,ZNF93,518,+,chr19:3093918-3094518
chr19,3094408,3094422,ZNF93,591,+,chr19:3093918-3094518
chr19,3094410,3094422,CGGBP1,614,-,chr19:3093918-3094518
chr19,3094413,3094425,CGGBP1,644,-,chr19:3093918-3094518
chr19,3094414,3094427,ZNF131,537,-,chr19:3093918-3094518
chr19,3094491,3094503,CGGBP1,548,-,chr19:3093918-3094518
chr19,3094501,3094512,PATZ1,513,+,chr19:3093918-3094518
chr19,3094505,3094515,ZBED4,602,-,chr19:3093918-3094518
chr6,25992103,25992117,ZNF606,521,+,chr6:25992044-25992644
chr6,25992106,25992119,SPI1,504,-,chr6:25992044-25992644
chr6,25992107,25992120,SPIC,514,-,chr6:25992044-25992644
chr6,25992173,25992190,ZNF528,525,-,chr6:25992044-25992644
chr6,25992330,25992343,SPIC,511,-,chr6:25992044-25992644
chr6,25992437,25992446,TFAP2A,541,-,chr6:25992044-25992644
chr6,25992437,25992446,TFAP2B,511,+,chr6:25992044-25992644
chr6,25992437,25992446,TFAP2B,541,-,chr6:25992044-25992644
chr6,25992437,25992446,TFAP2C,541,+,chr6:25992044-25992644
chr6,25992437,25992446,TFAP2E,511,+,chr6:25992044-25992644
chr6,25992437,25992446,TFAP2E,541,-,chr6:25992044-25992644
chr6,25992562,25992578,NHLH2,644,-,chr6:25992044-25992644
chr6,25992565,25992574,NHLH1,541,+,chr6:25992044-25992644
chr6,25992566,25992575,NHLH1,511,-,chr6:25992044-25992644
chr6,25992604,25992615,PATZ1,554,-,chr6:25992044-25992644
chr10,58334715,58334726,ZNF667,544,+,chr10:58334675-58335275
chr10,58334802,58334817,ZNF672,565,+,chr10:58334675-58335275
chr10,58334869,58334879,ZNF320,511,+,chr10:58334675-58335275
chr10,58334898,58334912,THAP11,708,+,chr10:58334675-58335275
chr10,58334898,58334921,ZNF143,771,-,chr10:58334675-58335275
chr10,58334920,58334930,ZBED4,602,-,chr10:58334675-58335275
chr10,58334921,58334932,PATZ1,584,+,chr10:58334675-58335275
chr10,58334921,58334932,KLF8,539,+,chr10:58334675-58335275
chr10,58334922,58334931,SP1,541,+,chr10:58334675-58335275
chr10,58334922,58334931,SP2,541,+,chr10:58334675-58335275
chr10,58334922,58334931,SP4,541,+,chr10:58334675-58335275
chr10,58334922,58334931,KLF14,541,+,chr10:58334675-58335275
chr10,58334922,58334931,KLF12,541,+,chr10:58334675-58335275
chr10,58334922,58334931,KLF10,541,+,chr10:58334675-58335275
chr10,58334922,58334932,KLF5,602,-,chr10:58334675-58335275
chr10,58334925,58334935,ZBED4,524,-,chr10:58334675-58335275
chr10,58334954,58334964,STAT4,506,-,chr10:58334675-58335275
chr10,58334955,58334964,STAT3,541,-,chr10:58334675-58335275
chr10,58334955,58334964,STAT5A::STAT5B,511,+,chr10:58334675-58335275
chr10,58334955,58334964,STAT5B,541,+,chr10:58334675-58335275
chr10,58335001,58335013,ZNF865,500,-,chr10:58334675-58335275
chr10,58335023,58335035,ZNF142,552,-,chr10:58334675-58335275
chr10,58335119,58335129,ZNF449,554,+,chr10:58334675-58335275
chr10,58335137,58335148,KLF16,503,+,chr10:58334675-58335275
chr10,58335138,58335147,KLF10,511,-,chr10:58334675-58335275
